track_id,genre,artist_name,track_name,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
6tB4XVKceo2307SSWXaO0y,"Pop, Soul",Hayden James,Just Friends,69,0.105,0.639,0.685,0.0,0.14300000000000002,0.049,0.363
6viHvc13l9A6Ua6xugpeX6,"Pop, Rock",Kip Moore,Last Shot,69,0.00204,0.487,0.8590000000000001,0.0,0.322,0.0488,0.377
6vJ6FR4WtlKSxe8lmh3F1C,Rap,Kina,Baby You're Worth It,69,0.685,0.695,0.253,0.14,0.105,0.0461,0.264
6vG3Zv9VEA6YbJPJ6ar5Y7,"Hip-Hop, Pop, Rap",Metro Boomin,Lesbian (feat. Gunna & Young Thug),69,0.636,0.8,0.406,0.0,0.109,0.268,0.274
6tsojOQ5wHaIjKqIryLZK6,"Alternative, Rock",Foo Fighters,All My Life,69,0.000218,0.58,0.604,0.000579,0.477,0.047,0.645
6trwNRKYjipVE9wUYSSG82,"Hip-Hop, Rap",Lil Peep,Sunlight On Your Skin - Bonus Track,69,0.0122,0.68,0.597,0.000599,0.114,0.0304,0.3
0KvLsZYwodakWxOQUYAR5I,"Dance, Pop",Shania Twain,That Don't Impress Me Much,69,0.153,0.745,0.8690000000000001,0.0,0.139,0.0574,0.963
6tFWMs2FJMi4loy4XlR8bz,Hip-Hop,Cooliecut,Nothing,69,0.65,0.722,0.654,0.00213,0.13699999999999998,0.0279,0.55
6sqNctd7MlJoKDOxPVCAvU,"Dance, Pop",Avril Lavigne,My Happy Ending,69,0.00136,0.414,0.936,0.0,0.369,0.0758,0.74
0M3adYbGtyRHACP86dey1H,Rock,Bring Me The Horizon,Throne,69,0.000455,0.426,0.888,0.0,0.306,0.0987,0.387
6sbXGUn9V9ZaLwLdOfpKRE,"Dance, Pop",Backstreet Boys,Larger Than Life,69,0.11,0.6609999999999999,0.973,1.74e-05,0.617,0.037000000000000005,0.75
0LKErfBZ5FbBiLB4OcZRbL,"Dance, Pop",Prince Royce,El Clavo,69,0.0435,0.8270000000000001,0.78,0.0,0.133,0.133,0.6579999999999999
6rAGFgcGtlIdYxlhDizXNo,"Hip-Hop, Rap",XXXTENTACION,SMASH! - feat. PnB Rock,69,0.153,0.8190000000000001,0.513,0.0,0.138,0.433,0.607
6r20M5DWYdIoCDmDViBxuz,"Folk, Pop, Rock",Roy Orbison,You Got It,69,0.596,0.649,0.618,1.46e-06,0.192,0.0265,0.667
0LeeZNbW4ysuCgd1xWo5eh,Pop,Juan Gabriel,Hasta Que Te Conocí,69,0.7390000000000001,0.329,0.306,1.01e-06,0.0679,0.0327,0.189
6qUEOWqOzu1rLPUPQ1ECpx,"Hip-Hop, Rap, Pop",Run–D.M.C.,Walk This Way (feat. Aerosmith),69,0.00796,0.759,0.578,8.18e-05,0.0605,0.0468,0.944
0LpiKjWMfZTkPPHonlM8nB,"Pop, Rap",Post Malone,"Yours Truly, Austin Post",69,0.483,0.649,0.618,2.53e-06,0.166,0.0672,0.421
6gSw5vz7dcafda23VqMrnl,Hip-Hop,Kevin Abstract,Empty,69,0.162,0.59,0.498,0.0,0.0947,0.0827,0.504
6fxWseQSRKOF2nfkGbaJWO,"Hip-Hop, Rap",mysticphonk,Haunt U,69,0.393,0.463,0.632,0.0,0.127,0.0525,0.0894
6fthf7skbGbXydF1kQSdtB,Pop,Jonas Aden,I Dip You Dip,69,0.103,0.7609999999999999,0.794,0.28600000000000003,0.211,0.0753,0.526
6QhXQOpyYvbpdbyjgAqKdY,Rock,Simon & Garfunkel,Cecilia,69,0.35700000000000004,0.755,0.8759999999999999,5.17e-06,0.22,0.0362,0.954
6SzbkrY8OH3fHlLwdni592,Dance,Tungevaag & Raaban,Hey Baby,69,0.0347,0.695,0.889,0.0,0.275,0.0729,0.691
6SWHTMywuTXLFlMQ75cAuu,Pop,Khalid,Keep Me,69,0.368,0.778,0.574,0.0,0.126,0.0327,0.6629999999999999
0UNeNA0dcfUMsGxvLwf2p3,"Hip-Hop, Pop, Rap",Meek Mill,Pay You Back (feat. 21 Savage),69,0.03,0.821,0.6940000000000001,0.0,0.411,0.229,0.23
6Rk9OCPLRprxsMmYgnU1UF,"Folk, Indie",Dermot Kennedy,For Island Fires and Family,69,0.893,0.474,0.217,5.460000000000001e-05,0.104,0.0891,0.237
6RiMRVxOiEYd4QSu1cxrls,"Hip-Hop, Rap",Ski Mask The Slump God,Far Gone (feat. Lil Baby),69,0.206,0.926,0.444,0.0,0.124,0.254,0.389
0UeYCHOETPfai02uskjJ3x,"Alternative, Dance",Bag Raiders,Shooting Stars,69,0.0933,0.634,0.711,0.0309,0.0823,0.0457,0.451
6R0GRYk2vs2XuBVemYK5YZ,"Hip-Hop, Pop, Rap",Denzel Curry,Ultimate,69,0.095,0.493,0.826,3.42e-06,0.252,0.311,0.75
6Qb7gtV6Q4MnUjSbkFcopl,"Folk, Rock",Paul Simon,50 Ways to Leave Your Lover,69,0.166,0.815,0.3720000000000001,0.000116,0.0767,0.0752,0.293
0Pu71wxadDlB8fJXfjIjeJ,"Hip-Hop, Pop, Rap",Salt-N-Pepa,Shoop,69,0.0915,0.939,0.675,0.0,0.0565,0.211,0.795
6Q36XucqrejMId3RydVhch,"Hip-Hop, Pop, Rap",Quavo,BIGGEST ALLEY OOP,69,0.166,0.86,0.408,0.0,0.111,0.189,0.0548
6PypGyiu0Y2lCDBN1XZEnP,"Alternative, Pop, Rock",R.E.M.,Everybody Hurts,69,0.615,0.467,0.324,0.0248,0.118,0.0255,0.166
6PgVDY8GTkxF3GmhVGPzoB,"Pop, Soul",Sam & Dave,"Hold On, I'm Comin'",69,0.196,0.8029999999999999,0.338,0.038,0.097,0.0349,0.912
6OtCIsQZ64Vs1EbzztvAv4,"Dance, Pop, Rap, Rock",OneRepublic,Good Life,69,0.0929,0.636,0.6990000000000001,0.0,0.115,0.0551,0.637
0VoQCaHK0kzgQ6fVtcLChy,"Dance, Pop",Sigala,Feels Like Home,69,0.141,0.7490000000000001,0.907,0.0,0.108,0.0638,0.68
6NdcSEhpGGAYXNnnhGS2s6,"Dance, Pop, Rock",The Romantics,What I Like About You,69,0.319,0.542,0.915,5.34e-05,0.171,0.0549,0.92
6LkawpJyy0TZJ6Z41gMVyy,Rap,Juice WRLD,The Bees Knees,69,0.152,0.431,0.711,0.0,0.787,0.0602,0.319
6TNNMVpOgn8K5NoDC7alG6,"Folk, Rock",Faces,Ooh La La - 2015 Remastered Version,69,0.428,0.603,0.494,0.000171,0.0894,0.0301,0.7290000000000001
6TpowNTagUJ7f8ctFFCVN8,"Folk, Indie, Pop, Rock",Matt Maeson,Cringe - Stripped,69,0.8959999999999999,0.539,0.263,0.0,0.104,0.0552,0.222
6V68ItawQkQlZhYIf1S86C,"Pop, Rock",Panic! At The Disco,Crazy=Genius,69,0.00024700000000000004,0.455,0.91,0.0,0.107,0.166,0.447
6V81K1OcvYgHEnCA6A2Qx9,"Alternative, Hip-Hop, R&B",Duckwrth,Start a Riot,69,0.0128,0.728,0.727,0.0,0.0882,0.206,0.89
6ebkx7Q5tTxrCxKq4GYj0Y,"Dance, Hip-Hop, Pop, Rap",Flo Rida,Club Can't Handle Me (feat. David Guetta),69,0.0283,0.616,0.8690000000000001,0.0,0.064,0.0327,0.473
6dZDBFRYElQx4DY1q62r30,Alternative,ChocQuibTown,Que Me Baile,69,0.0533,0.858,0.7559999999999999,0.00414,0.0613,0.07400000000000001,0.738
6dVa7xk5dOoT6pOkDw1TMH,Pop,Kodaline,Brother,69,0.341,0.493,0.636,0.0,0.201,0.049,0.228
6bGwKHXHNLmTy6yt147FPh,"Hip-Hop, Pop, Rap",Pusha T,If You Know You Know,69,0.0186,0.46,0.6970000000000001,0.0,0.362,0.325,0.701
6aUhfNWYnMThF3TGtuYUUu,"Pop, Rock",Randy Houser,How Country Feels,69,0.0379,0.6779999999999999,0.8390000000000001,0.0,0.0742,0.0394,0.772
6aHCXTCkPiB4zgXKpB7BHS,Pop,BTS,Trivia 承 : Love,69,0.246,0.7609999999999999,0.7609999999999999,0.0,0.103,0.0897,0.483
6ZahaGPhyiXTi1pLEtGM6e,"Indie, Pop",bülow,Sweet Little Lies,69,0.229,0.648,0.727,0.0,0.17,0.142,0.6890000000000001
6ZDQdAeTYt13V67K7LJXDv,"R&B, Soul",Solange,Jerrod,69,0.915,0.409,0.253,0.0278,0.104,0.0363,0.218
0SNGe4xksgp7CGnY5kMXOJ,"Dance, Rock",The Police,Every Breath You Take,69,0.5589999999999999,0.8220000000000001,0.478,0.0073,0.0813,0.0343,0.722
6XE2V2icEranw5YpS4WMDD,"Hip-Hop, Pop",Daddy Yankee,La Despedida,69,0.0866,0.746,0.993,0.0548,0.0689,0.0499,0.972
6XAA7T9VHcqKQSzjmXAJ8o,"Dance, Hip-Hop, Pop, Rap",T.I.,That's All She Wrote (feat. Eminem),69,0.0328,0.496,0.785,0.0,0.0941,0.306,0.35700000000000004
6X5zsgjDlssIkv0sVYZgx1,Alternative,Rammstein,TATTOO,69,0.00262,0.612,0.96,7.929999999999999e-05,0.0846,0.091,0.302
0SvxydoxEEkXt9aMAqTfpB,Pop,Maroon 5,Wait (feat. A Boogie Wit da Hoodie),69,0.0582,0.6890000000000001,0.588,0.0,0.141,0.0676,0.389
6W21LNLz9Sw7sUSNWMSHRu,"Alternative, Rap, Rock",Korn,Freak On a Leash,69,2.23e-05,0.353,0.898,0.105,0.39,0.052000000000000005,0.525
6VDz4m1vEGHDDqQojf1mpc,"Hip-Hop, Pop, Rap",Logic,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",69,0.146,0.703,0.807,0.0,0.379,0.315,0.768
6wNeKPXF0RDKyvfKfri5hf,"Dance, Pop",Melanie Martinez,Dollhouse,69,0.22,0.725,0.708,0.0,0.777,0.0756,0.555
0JAQUGJudVlhRoAqqhVoYX,"Indie, Rock",The Vaccines,All My Friends Are Falling In Love,69,0.00614,0.514,0.877,0.0,0.6579999999999999,0.0427,0.805
4oeaIftdpT3JuZLcCkKmVE,"Pop, Rap, R&B",The Weeknd,False Alarm,69,0.0324,0.518,0.6759999999999999,3.620000000000001e-05,0.189,0.0744,0.197
7jLbTp3qZzah9kMIdW8e5M,"Hip-Hop, Rap",2Pac,Ghetto Gospel,69,0.0997,0.795,0.615,0.0,0.0793,0.0471,0.6729999999999999
7oVEtyuv9NBmnytsCIsY5I,"Alternative, Rap",Linkin Park,BURN IT DOWN,69,0.0143,0.585,0.972,0.0,0.0707,0.0534,0.585
7nnWIPM5hwE3DaUBkvOIpy,"Alternative, Pop, Rap, Rock",Incubus,Drive,69,0.0562,0.645,0.792,0.0121,0.119,0.036000000000000004,0.6659999999999999
04MoJkJzCoU9ukeewv5Vzu,"Dance, Pop",Kacey Musgraves,Happy & Sad,69,0.249,0.642,0.657,0.0,0.111,0.0333,0.6579999999999999
7nKQ5WAcjnG48knyLuo8gO,Pop,Red Velvet,빨간 맛 Red Flavor,69,0.0409,0.7090000000000001,0.917,0.0,0.0839,0.189,0.515
7nGuT0EfqQ1TXcADEKwB6Q,Pop,Morgan Evans,Day Drunk,69,0.015,0.647,0.754,0.0,0.0684,0.0378,0.755
7kv7zBjMtVf0eIJle2VZxn,"Folk, Pop, Rock",Glen Campbell,Southern Nights,69,0.0989,0.6970000000000001,0.813,0.0232,0.583,0.0315,0.85
7jk7gqyEonmVVYahZN5zhW,"Dance, Pop, Rap, R&B",Britney Spears,Circus,69,0.147,0.7909999999999999,0.733,0.000381,0.0713,0.052000000000000005,0.7609999999999999
7hyAAjHZaDWSPDzlUYNUIa,Rock,Goldmund,Threnody,69,0.989,0.217,0.00572,0.925,0.109,0.0394,0.174
03UrZgTINDqvnUMbbIMhql,"Dance, Pop",PSY,Gangnam Style (강남스타일),69,0.0055,0.736,0.939,0.0,0.0905,0.284,0.7609999999999999
7gevvAspxft2qQmcvJjNBH,"Pop, R&B, Soul",John Legend,A Good Night,69,0.104,0.53,0.7070000000000001,0.0,0.105,0.203,0.696
7gIbckZg2u07UCx5GH1cyX,"Indie, Pop",Halloran & Kate,Capital Letters,69,0.855,0.655,0.264,0.0,0.124,0.0295,0.379
7gDNQLV9cr8449LFrQbk5J,"Folk, Indie, Pop",Gregory Alan Isakov,San Luis,69,0.86,0.5670000000000001,0.434,0.257,0.115,0.0349,0.254
7gBj0VgcuAgkXkiRRYvSmK,Pop,Kygo,Stay,69,0.0444,0.648,0.736,0.00013700000000000002,0.171,0.0385,0.378
06u5LrUpbosQlQ1QJFhPpG,"Hip-Hop, Pop, Rap, R&B",SZA,Drew Barrymore,69,0.493,0.578,0.523,0.0,0.147,0.0429,0.29
7fcfNW0XxTWlwVlftzfDOR,"Alternative, Rock",Pantera,Walk,69,0.000155,0.43,0.7040000000000001,0.00221,0.0933,0.0804,0.703
7d1CFwrBmH34gmS0Hkbfbt,"Dance, Pop",Zendaya,Replay,69,0.0416,0.688,0.723,0.0002,0.302,0.121,0.618
7ouMYWpwJ422jRcDASZB7P,Rock,Muse,Knights Of Cydonia,69,0.000273,0.366,0.963,0.0122,0.115,0.142,0.211
7qYwkz7t9JeEl2qFXfI47S,"R&B, Soul",Jorja Smith,Let Me Down,69,0.779,0.547,0.504,0.0,0.155,0.0478,0.155
6xM8oBy40nK1rOd8WmoOPx,"Folk, Soul",Paolo Nutini,Last Request,69,0.241,0.605,0.7040000000000001,0.0,0.13699999999999998,0.0476,0.4
7woW97CfcWaKtuC6W5BP2K,Pop,Michael Jackson,Heal the World,69,0.537,0.534,0.485,1.79e-06,0.104,0.0467,0.102
00KjOnN3U40e3lXFUOue7h,"Hip-Hop, Pop, Rap",Metro Boomin,10AM/Save The World (feat. Gucci Mane),69,0.257,0.7190000000000001,0.501,0.0,0.189,0.239,0.419
7yfg0Eer6UZZt5tZ1XdsWz,"Hip-Hop, Pop, Rap",Drake,Make Me Proud,69,0.00268,0.684,0.486,0.000148,0.157,0.132,0.355
7y7fPt0Tbv7IW4NLjrIpG4,"Dance, Pop",Galantis,San Francisco (with Sofia Carson),69,0.0305,0.741,0.6890000000000001,0.0,0.112,0.0447,0.655
7y6c07pgjZvtHI9kuMVqk1,"Hip-Hop, Pop, Rap",Drake,Get It Together,69,0.0896,0.78,0.7290000000000001,0.422,0.104,0.0493,0.8440000000000001
7xyYsOvq5Ec3P4fr6mM9fD,Rock,Muse,Hysteria,69,0.000456,0.412,0.92,0.0026,0.11,0.0575,0.455
7xq3uN2toVZ8IbNzfTucyJ,"Hip-Hop, Indie, Pop, Rap",G-Eazy,Calm Down,69,0.000175,0.537,0.624,2.2e-06,0.116,0.325,0.409
00i0O74dXdaKKdCrqHnfXm,"Dance, Pop",Ricky Martin,La Mordidita,69,0.0344,0.725,0.903,0.0,0.183,0.0658,0.946
01ksPzu3Bw8Lsf9o6xIk8C,Pop,Banda Los Recoditos,Mi Último Deseo,69,0.598,0.848,0.642,0.0,0.485,0.0435,0.973
7rbCL7W893Zonbfnevku5s,"Folk, Indie, Pop, Rock",The National,I Need My Girl,69,0.867,0.523,0.438,0.0723,0.123,0.0356,0.106
7uUahoeqGNRMbpdeiLj1rS,Pop,Au/Ra,Panic Room,69,0.152,0.495,0.426,5.65e-06,0.099,0.0736,0.0636
7tAXHZdp9UpcYrHn7MZqfo,"Dance, Pop, Rap, R&B",Chris Brown,Forever,69,0.0371,0.672,0.8190000000000001,0.000184,0.203,0.0463,0.446
7soJgKhQTO8hLP2JPRkL5O,"Dance, Pop",Charlie Puth,One Call Away,69,0.403,0.667,0.613,0.0,0.115,0.0344,0.47
7sapKrjDij2fpDVj0GxP66,Pop,Maroon 5,She Will Be Loved,69,0.0596,0.706,0.713,0.0,0.132,0.0301,0.544
7s1upm7yr7ZjrzXMwHawtG,Soul,Marvin Gaye,Sexual Healing - Kygo Remix,69,0.321,0.6890000000000001,0.68,0.0211,0.0431,0.0427,0.6459999999999999
7s0lDK7y3XLmI7tcsRAbW0,"Pop, Rock",Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),69,0.0271,0.5579999999999999,0.924,3.32e-06,0.537,0.064,0.5670000000000001
02q7qbOYbE89NMFEtOklcc,Dance,Dimitri Vegas & Like Mike,Unity,69,0.0241,0.65,0.912,0.8,0.293,0.0406,0.191
7d0XkI4iJ32nxeFAHFXbLQ,"Folk, Indie, Pop, Rock",Fleet Foxes,"If You Need To, Keep Time On Me",69,0.647,0.521,0.22,0.008140000000000001,0.179,0.0314,0.135
7cX4PJz1old9fyFI8RlfgW,"Indie, Rock",The Killers,Read My Mind,69,0.00572,0.5429999999999999,0.917,7.759999999999999e-05,0.104,0.0444,0.329
08uGhvS5MfBk7crUCpnjva,"Dance, Hip-Hop, Pop, Rap, R&B, Soul",Jamie Foxx,Blame It,69,0.0782,0.6729999999999999,0.614,0.0,0.139,0.103,0.362
0GRmh4ZlobfhvDE9L4CbOs,"Hip-Hop, Rap",XXXTENTACION,Off the Wall!,69,0.123,0.8340000000000001,0.374,0.0,0.134,0.333,0.545
79Mjfhh393dZdAsTvUFDR6,"Dance, Pop",Backstreet Boys,Don't Go Breaking My Heart,69,0.0218,0.541,0.703,0.0,0.0964,0.102,0.238
0Ek0FqiDPgg1kZlF3lwlEA,"Hip-Hop, Rap, Pop",2 Chainz,I Said Me,69,0.312,0.7090000000000001,0.503,0.0,0.21,0.5379999999999999,0.26
78JmElAFmrPNhLjovDR9Jm,"Dance, Folk, Rock",The Kinks,All Day and All of the Night,69,0.262,0.551,0.86,4.57e-06,0.0558,0.0796,0.723
78EQ5LZGgviMU9k0zrqv1r,Pop,Disclosure,Omen - Radio Edit,69,0.111,0.615,0.7809999999999999,0.0,0.373,0.203,0.687
0F7FlaQBiyNkV8iakTocsW,"Hip-Hop, Pop, Rap",Future,Stick to the Models,69,0.08800000000000001,0.813,0.5429999999999999,7.42e-06,0.112,0.211,0.165
762UXiwEHYY97VL45sAUPR,"Dance, Pop",David Guetta,2U,69,0.23,0.542,0.654,0.0,0.241,0.0537,0.563
75Q69chmd8CEZbVsA4CDMm,"Pop, Rap",mansionz,Gorgeous,69,0.353,0.8340000000000001,0.551,0.0,0.103,0.43,0.5
0GTK6TesV108Jj5D3MHsYb,Rock,Yes,Owner Of A Lonely Heart,69,0.306,0.695,0.746,0.00524,0.368,0.0387,0.885
7MGRcJy1saXKiphwqJBnRb,"Dance, Pop",Ariana Grande,Touch It,69,0.0305,0.536,0.6940000000000001,0.0,0.183,0.0331,0.293
74ZovzRxHBvCq5yIwe8boh,"Hip-Hop, Pop, Rap","Tyler, The Creator",OKRA,69,0.0456,0.589,0.57,1.51e-06,0.13699999999999998,0.361,0.441
74UsYEM1wySfbxp4Ml4sWF,"Hip-Hop, Rap",Lil Pump,Nu Uh,69,0.00199,0.747,0.775,0.0,0.382,0.0692,0.131
0HOrDVS349XFcpCYsO2hAP,"Folk, Rock",Bachman-Turner Overdrive,You Ain't Seen Nothing Yet,69,0.000172,0.474,0.448,0.00015900000000000002,0.204,0.0424,0.7859999999999999
0HRkuP4sFPLLnbWpup0OgQ,"Folk, R&B, Indie",Mahalia,Do Not Disturb,69,0.257,0.789,0.836,3.06e-05,0.126,0.171,0.687
70vdb3Nf9sUaOax5c6phOT,"Indie, Pop",Tate McRae,Teenage Mind,69,0.75,0.6709999999999999,0.337,1.38e-06,0.11,0.0605,0.12
6zTKuNMEU3svBn65L6u88M,Pop,Jesper Jenset,Bad Vibrations,69,0.00417,0.768,0.589,2.67e-05,0.136,0.0403,0.757
6ya8ejoKgw906Y8LWclqrp,"Hip-Hop, Pop, Rap",Nipsey Hussle,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),69,0.0825,0.6709999999999999,0.833,0.0,0.0726,0.395,0.7020000000000001
79ms40oOzof3LMyrrXDXtJ,Folk,Ryan Montbleau,Fast Car (feat. Tall Heights),69,0.865,0.5770000000000001,0.17,0.0,0.133,0.0462,0.36
7AK5vh1cRnO3YxAjOjL4Yy,Pop,Seth Ennis,Look At You,69,0.042,0.687,0.625,0.0,0.151,0.0284,0.866
7BD50ATrF3Vab5FQy7vtK8,"Dance, Pop, Rock",LeAnn Rimes,How Do I Live,69,0.128,0.5770000000000001,0.462,0.0,0.0822,0.0279,0.258
7CcoUAtUcYhUfBsmtn0ajO,Hip-Hop,Eminem,Walk On Water (feat. Beyoncé),69,0.805,0.483,0.439,0.0,0.637,0.238,0.618
7L9g4cPfohScjJ8mGwLQWr,"Hip-Hop, Pop, Rap",Joey Bada$$,TEMPTATION,69,0.397,0.775,0.7070000000000001,0.0,0.8740000000000001,0.152,0.78
7KX65PC1UZuImsUInThbav,Soul,Michael Kiwanuka,Cold Little Heart - Radio Edit,69,0.35700000000000004,0.629,0.58,0.000353,0.436,0.0278,0.655
7Jcvu13qlP4km0uDX9p2pZ,Pop,Ulices Chaidez,Que Bonito Es Querer,69,0.802,0.746,0.384,0.0,0.133,0.0338,0.4270000000000001
7JAzAyjbJFPznEFdqpa1Si,Rock,Imagine Dragons,Real Life,69,0.0147,0.262,0.564,0.00659,0.103,0.0455,0.13
7IhsLJMqdxoo7YAZjaSMru,"Dance, Hip-Hop, Pop, Rap",T.I.,Dead And Gone (feat. Justin Timberlake),69,0.0402,0.713,0.746,0.0,0.601,0.259,0.47
7HuBDWi18s4aJM8UFnNheH,"Dance, Pop",Taylor Swift,King Of My Heart,69,0.00882,0.675,0.703,2.21e-06,0.0391,0.0382,0.314
7HdZY9UJTylIiNcSDFyUDc,"Dance, Pop",Cashmere Cat,Miss You (with Major Lazer & Tory Lanez),69,0.229,0.7509999999999999,0.6579999999999999,0.00222,0.0958,0.0956,0.496
7FVGIPgLMDChTffvG2LuHV,"Dance, Pop",King Princess,Holy,69,0.134,0.614,0.585,0.000129,0.0948,0.16399999999999998,0.211
7EqpEBPOohgk7NnKvBGFWo,Jazz,Leslie Odom Jr.,Wait for It,69,0.125,0.561,0.474,5.07e-06,0.0922,0.155,0.513
7EQGXaVSyEDsCWKmUcfpLk,"Dance, Pop, Rap",Kesha,Die Young,69,0.00498,0.711,0.7,0.000125,0.215,0.046,0.8009999999999999
7DUh5iszvXQDhhE0ZEtmUe,Pop,Sin Bandera,Entra en Mi Vida,69,0.578,0.677,0.366,0.0,0.108,0.0311,0.316
7DTlsMOQjGysXHpwwpHuPl,"Hip-Hop, Pop, Rap",Rich Gang,Lifestyle,69,0.0144,0.718,0.67,0.0,0.0851,0.227,0.517
7D8aQaRzoi9Qzz5yerVK5b,"Pop, Rap",Tinashe,Throw A Fit,69,0.0059700000000000005,0.888,0.586,0.0365,0.153,0.0604,0.401
7Cq27Qc3WRyQ3ddwVslpVZ,"Hip-Hop, Rap",Scarlxrd,Heart Attack,69,0.0505,0.585,0.895,0.004229999999999999,0.32,0.136,0.181
7CpbhqKUedOIrcvc94p60Y,"Alternative, Rap, Rock",Drowning Pool,Bodies,69,0.0034700000000000004,0.6559999999999999,0.932,0.00147,0.14400000000000002,0.0708,0.544
6LUOMjoORvAkdhBYvESO46,"Dance, Pop",Sia,Move Your Body - Alan Walker Remix,69,0.0834,0.636,0.789,0.0008960000000000002,0.391,0.0892,0.4
6L1rxT6NUotot2AAiLXGLj,Pop,BTS,Tear,69,0.327,0.711,0.903,0.0,0.0887,0.247,0.467
6KuXb26rHuRy3ZDse1VRmx,"Hip-Hop, Pop, Rap","Tyler, The Creator",Where This Flower Blooms,69,0.71,0.6859999999999999,0.429,3.41e-06,0.166,0.15,0.27
5L2l7mI8J1USMzhsmdjat9,"Dance, Pop",Tiësto,Red Lights,69,0.000629,0.654,0.83,1.13e-06,0.121,0.0366,0.5479999999999999
5P5cGNzqh6A353N3ShDK6Y,"Dance, Pop",Lady Gaga,Bad Romance,69,0.00305,0.6970000000000001,0.921,3.65e-05,0.0831,0.0391,0.721
5P3yUXUC9rZPJPNmYGKEAz,"Pop, Rock",Twenty One Pilots,Goner,69,0.194,0.565,0.4370000000000001,7.14e-06,0.0656,0.0403,0.217
0qtK3XwbuG153dmwB8iepL,"Hip-Hop, Rap, Pop","Tyler, The Creator",Glitter,69,0.306,0.449,0.434,2.76e-06,0.633,0.243,0.371
5ODSfJ2h7m1Zkg6MIm2C9Q,Rock,Queen,Radio Ga Ga - Live Aid,69,0.0138,0.406,0.934,0.0,0.955,0.0845,0.395
5NeHvs8ClxMHtqv8DHEK1X,"Dance, Pop",PRETTYMUCH,Blind,69,0.13,0.448,0.7609999999999999,0.0,0.0823,0.221,0.333
0rHVd8h0cFwgLgPFem6S60,"Dance, Rap, Pop",Tinie Tempah,Girls Like (feat. Zara Larsson),69,0.37,0.916,0.804,1.18e-05,0.0812,0.049,0.5379999999999999
5MMZJtHOiH1RmQSSe3DJdg,"Folk, Indie, Pop, Rock",The Lumineers,Sleep On The Floor,69,0.249,0.389,0.431,0.0,0.13,0.0344,0.275
0sMmtnF7by7WPNeRXCam9H,Alternative,Rammstein,WEIT WEG,69,0.0112,0.35100000000000003,0.833,0.000292,0.166,0.0508,0.303
0qgrrDnUUhyxpxbBznUnzg,Rock,Skid Row,18 and Life,69,0.0023,0.466,0.648,1.49e-05,0.112,0.028,0.305
5J2CHimS7dWYMImCHkEFaJ,Rock,The Beatles,A Hard Day's Night - Remastered 2009,69,0.13699999999999998,0.59,0.805,0.0,0.0996,0.0371,0.797
5Iy2Jj87Ha0C0IBlNE1I4y,"Dance, Pop",Avicii,The Days,69,0.04,0.59,0.7240000000000001,4.07e-05,0.142,0.0439,0.526
5InOp6q2vvx0fShv3bzFLZ,"Hip-Hop, Pop, Rap",Drake,Know Yourself,69,0.19,0.735,0.41,0.0,0.341,0.2,0.16399999999999998
5Ihd9HrPvOADyVoonH9ZjB,"Dance, R&B, Pop, Soul",Toni Braxton,Un-Break My Heart,69,0.413,0.625,0.426,0.0,0.116,0.0271,0.112
5IMtdHjJ1OtkxbGe4zfUxQ,Rock,Rupert Holmes,Escape (The Pina Colada Song),69,0.501,0.8340000000000001,0.496,3.07e-06,0.0449,0.0597,0.944
5HuoyEeA91kyy4OixKbfvR,Hip-Hop,Lacrim,Bloody,69,0.0693,0.723,0.934,0.0,0.166,0.269,0.573
0tPQPaOKM32WgMSbPCYyRH,"Dance, Pop",David Guetta,Dirty Sexy Money (feat. Charli XCX & French Montana),69,0.0789,0.721,0.873,0.0,0.0824,0.119,0.552
5PwCuqzezD4a7mfxMNwk86,Rock,Unlike Pluto,Everything Black (feat. Mike Taylor),69,0.0323,0.62,0.8640000000000001,0.0,0.117,0.114,0.395
5Q4H1XkVHxQjnrHCUpS61d,"Pop, Rock",Panic! At The Disco,Nicotine,69,0.000912,0.5920000000000001,0.8909999999999999,0.000128,0.25,0.0522,0.5710000000000001
6JxNli46YwzPdPiHnEQUeC,Pop,TOMORROW X TOGETHER,Nap of a star,69,0.407,0.626,0.451,1.12e-06,0.104,0.0259,0.355
0oiCeOPwm4zhwfyIpAE37y,"Pop, Rock",John Mayer,Love on the Weekend,69,0.623,0.718,0.583,0.000662,0.0612,0.0288,0.422
5YJ4BVvTFmVCxUyhKejHfR,Hip-Hop,Tego Calderon,Pa' Que Retozen,69,0.4,0.815,0.856,8.340000000000001e-05,0.244,0.122,0.872
0nssGbqC6ZSMx0OliWCkHk,Hip-Hop,Daddy Yankee,¿Qué Tengo Que Hacer?,69,0.0758,0.76,0.893,8.209999999999999e-05,0.321,0.0639,0.948
5WLSak7DN3LY1K71oWYuoN,"Indie, Pop, Rock",Jaymes Young,I'll Be Good,69,0.715,0.455,0.284,1.47e-06,0.0897,0.0322,0.133
5WI2ltQIdwgzf1SNE76JyR,"Dance, Indie, Pop",Flume,Never Be Like You (feat. Kai),69,0.453,0.444,0.557,0.0,0.152,0.0602,0.29600000000000004
